date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:32	562/562	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:24:46%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-discounts.css?v=152760482443307489271719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-discounts2902.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:32%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-loading-overlay.css?v=167310470843593579841719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-loading-overlay7820.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:32	1040/1040	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:24:46%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-loading-overlay.css?v=167310470843593579841719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-loading-overlay7820.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:32%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/details-disclosure.js?v=153497636716254413831719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/details-disclosure1de9.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:33%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/details-modal.js?v=4511761896672669691719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/details-modal884d.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:33	1442/1442	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2007:24:50%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/details-disclosure.js?v=153497636716254413831719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/details-disclosure1de9.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:33	1554/1554	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2028%20Jun%202024%2006:34:46%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/details-modal.js?v=4511761896672669691719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/details-modal884d.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:33%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/cart-notification.js?v=160453272920806432391719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/cart-notificationd07d.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:34%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/cart-drawer.js?v=44260131999403604181719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/cart-drawer3a91.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:34	1915/1915	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/cart-notification.js?v=160453272920806432391719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/cart-notificationd07d.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:34	3371/3371	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/cart-drawer.js?v=44260131999403604181719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/cart-drawer3a91.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:34	316129/316129	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:1f612c40f3695aa800659fa7be25b15c%22	https://www.seeson.vn/collections/new-collection	D:/EXE101/Vata/www.seeson.vn/collections/new-collection.html	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:35%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/template-collection.css?v=108414186143093515751726798104	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/template-collection8458.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:36	347426/347426	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6cd37abf660d81ea38c5439437f1cce5%22	https://www.seeson.vn/collections/view-all-kinh-ram	D:/EXE101/Vata/www.seeson.vn/collections/view-all-kinh-ram.html	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:36%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-card.css?v=82195628607482469391719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-cardf257.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:37	2963/2963	---MCZ	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202024%2002:08:30%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/template-collection.css?v=108414186143093515751726798104	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/template-collection8458.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:37%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-rte.css?v=69919436638515329781719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-rtee308.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:37	5736/5736	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Jun%202024%2010:53:04%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-card.css?v=82195628607482469391719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-cardf257.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:37	1136/1136	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-rte.css?v=69919436638515329781719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-rtee308.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:37%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-facets.css?v=152717405119265787281719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-facets2445.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:38%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/facets.js?v=113387092879373256111725872322	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/facets3fa8.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:38	18218/18218	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:43:12%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-facets.css?v=152717405119265787281719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-facets2445.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:38	8306/8306	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2009%20Sep%202024%2008:58:47%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/facets.js?v=113387092879373256111725872322	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/facets3fa8.js	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:38%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-show-more.css?v=56103980314977906391719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-show-moreab38.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:38	164/164	---MCZ	200	added ('OK')	text/css	date:Thu,%2001%20Aug%202024%2004:14:38%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-show-more.css?v=56103980314977906391719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-show-moreab38.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:39%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-rating.css?v=24573085263941240431719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-ratingbabb.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:39%20GMT	http://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0306_24ff0d11-1949-41cf-aec6-47a26d65a691.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0306_24ff0d11-1949-41cf-aec6-47a26d65a6914733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:39	993/993	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Jun%202024%2007:29:42%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-rating.css?v=24573085263941240431719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-ratingbabb.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:40	5904/5904	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2022:53:40%20GMT	https://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0306_24ff0d11-1949-41cf-aec6-47a26d65a691.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0306_24ff0d11-1949-41cf-aec6-47a26d65a6914733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:40%20GMT	http://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03041000.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030410004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:40	8691/8691	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2001:00:21%20GMT	https://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03041000.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030410004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:40%20GMT	http://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03041500.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030415004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:41	8609/8609	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2019:15:08%20GMT	https://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03041500.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030415004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:41%20GMT	http://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03042000.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030420004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:41	9173/9173	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2000:05:32%20GMT	https://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03042000.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030420004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:41%20GMT	http://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03043000.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030430004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:42	9151/9151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2000:35:50%20GMT	https://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_03043000.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_030430004733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:42%20GMT	http://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0297_fe8b07e3-84e2-410b-970d-ff5a92ea4fc3.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0297_fe8b07e3-84e2-410b-970d-ff5a92ea4fc34733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:43	14220/14220	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202024%2022:06:13%20GMT	https://www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0297_fe8b07e3-84e2-410b-970d-ff5a92ea4fc3.jpg?v=1723708992&width=533	D:/EXE101/Vata/www.seeson.vn/cdn/shop/files/Catalogue_TheEdge_0297_fe8b07e3-84e2-410b-970d-ff5a92ea4fc34733.jpg	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:43%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-newsletter.css?v=103472482056003053551719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-newsletterde64.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:43	1309/1309	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Aug%202024%2023:44:40%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-newsletter.css?v=103472482056003053551719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-newsletterde64.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:43%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-list-payment.css?v=69253961410771838501719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-list-paymentc2de.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:43	362/362	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-list-payment.css?v=69253961410771838501719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-list-paymentc2de.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:43%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/component-list-social.css?v=52211663153726659061719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-list-social95b8.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:44	428/428	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/component-list-social.css?v=52211663153726659061719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/component-list-social95b8.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2015:51:44%20GMT	http://www.seeson.vn/cdn/shop/t/49/assets/disclosure.css?v=646595190999601341719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/disclosure3019.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:45	0/-1	---M--	301	error ('')			http://staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.js	D:/EXE101/Vata/staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.69.delayed	(from https://www.seeson.vn/collections/phu-kien)
22:51:45	1141/1141	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/disclosure.css?v=646595190999601341719468218	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/disclosure3019.css	(from https://www.seeson.vn/collections/phu-kien?srsltid=AfmBOopc7slsURmza_ZUSeBixapZCC0uIr7Rz_8m7N_ldtSI_K9uviyM)
22:51:46	95952/95952	---MCZ	200	added ('OK')	font/otf	date:Wed,%2006%20Nov%202024%2015:51:45%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/iCielApercuPro-Bold.otf	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/iCielApercuPro-Bold.otf	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:46	93232/93232	---MCZ	200	added ('OK')	font/otf	date:Thu,%2027%20Jun%202024%2007:24:51%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/iCielApercuPro-Light.otf	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/iCielApercuPro-Light.otf	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:46	95416/95416	---MCZ	200	added ('OK')	font/otf	date:Thu,%2004%20Jul%202024%2000:09:04%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/iCielApercuPro-Regular.otf	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/iCielApercuPro-Regular.otf	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:46	0/0	---M--	404	error ('Not%20Found')	image/png	etag:%22cacheable:5306384fb3258a91fa459dc20b09f01d%22	https://www.seeson.vn/assets/arrow-right.png	D:/EXE101/Vata/www.seeson.vn/assets/arrow-right.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:46	266/266	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2008:30:56%20GMT	https://www.seeson.vn/cdn/shop/t/40/assets/button_1.png	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/40/assets/button_1.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:47	266/266	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2008:07:07%20GMT	https://www.seeson.vn/cdn/shop/t/40/assets/button_2.png	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/40/assets/button_2.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:47	259/259	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2004:59:46%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/chevron-down.png	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/chevron-down.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/main_dev.css?v=44557054489593658701726799429)
22:51:47	251/251	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2009:13:55%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/chevron-up.png	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/chevron-up.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/dev.css?v=76000048965871642521726558834)
22:51:47	281/281	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2009:13:55%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/icon-on.png	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/icon-on.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/dev.css?v=76000048965871642521726558834)
22:51:48	207/207	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Nov%202024%2009:13:55%20GMT	https://www.seeson.vn/cdn/shop/t/49/assets/Icon-off.png	D:/EXE101/Vata/www.seeson.vn/cdn/shop/t/49/assets/Icon-off.png	(from https://www.seeson.vn/cdn/shop/t/49/assets/dev.css?v=76000048965871642521726558834)
22:51:48	43869/43869	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:2b22d219a0b1bcdc8e360cb7b538ac2d%22	https://www.seeson.vn/collections/all.atom	D:/EXE101/Vata/www.seeson.vn/collections/all.atom	(from https://www.seeson.vn/collections/all)
22:51:48	0/-1	---M--	301	error ('')			http://staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.js	D:/EXE101/Vata/staticw2.yotpo.com/ylVa7t6pthZzshj3mkQbZmvDpeEx2a7JhRwpcGDW/widget.76.delayed	(from https://www.seeson.vn/collections/all)
